			Laufnummer	Autor, Herausgeber oder Institution	Titel	Zeitschrift/Zeitung	Kategorien	Schlagwörter
0	0	0	1323	Quinlivan, Kathleen; Allen, Louisa; Rasmussen, Mary Louise	After-Word(s)		1 Sozialer Kontext; 1.2 Diskurse; 3 Fokus; 3.1 Sexualpädagogik; 7 Sexualität; 7.2 Selbstbestimmung; 7.3 Sexuelle Erfahrungen	Sexuelle Bildung // sexuality education; Vergnügen // pleasure
0	0	0	1493	Racine, Christopher W.; Bates Billick, Stephen	Conclusion		1 Sozialer Kontext; 1.3 Medien und Technologie; 5 Adressat_innen; 5.2 Jugendliche	Gerichtsverhandlungen // judicial proceedings; Jugend // youth; Medien // media; Sexuelle Entwicklung // sexual development
0	0	0	2368	Ragonese, Marisa; Bowman, Christin P.; Tolman, Deborah	Sex Education, Youth, and Advocacy		1 Sozialer Kontext; 1.1 Policies; 1.2 Diskurse; 1.3 Medien und Technologie; 3 Fokus; 3.1 Sexualpädagogik	Diskurs // discourse; Evaluation // evaluation; Forschungsergebnisse // research results; Jugend // youth; Medien // media; Methodensammlung // toolkit; Nordamerika // North America; qualitative Forschung // qualitative research; Sexualerziehung // sex ed; Sexuelle Bildung // sexuality education; USA // USA
1	0	0	832	Rahimi, Regina; Liston, Delores D.	Race, class, and emerging sexuality	Gender and Education	1.4 Identitäten; 1.4.1 Gender; 1.4.3 Schicht; 1.4.4 Ethnizität; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 4 Fachkräfte; 4.1 Pädagogische FK; 6 Gewalt; 6.2 Art; 6.2.1 Belästigung	Ethnizität // ethnicity; Geschlecht // gender; Lehrer*innen // teachers; Mädchen // girls; Mobbing // bullying; Nordamerika // North America; qualitative Interviews // qualitative interviews; sexuelle Belästigung // sexual harassment; Soziale Schicht // social class; soziale Ungleichheit // social inequality
0	0	1	1062	Rahimi, Regina; Liston, Delores D.	Pervasive vulnerabilities		1.4 Identitäten; 1.4.1 Gender; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 4 Fachkräfte; 4.1 Pädagogische FK; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.1 Belästigung	Nordamerika // North America; Schule // school; sexuelle Belästigung // sexual harassment; Vulnerabilität // vulnerability
1	0	1	1987	Rahman, Momin; Jackson, Stevi	Gender and sexuality		1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.1 Gender; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Geschlechterrolle // gender role; Geschlechtsidentität // gender identity; Handbuch // handbook; Sexualität // sexuality; Theorie // theory
0	0	0	1861	Raine, Tina R.; Gard, Jennifer C.; Boyer, Cherrie B.; Haider, Sadia; Brown, Beth A.; Ramirez Hernandez, F. Antonio; Harper, Cynthia C.	Contraceptive decision-making in sexual relationships	Culture, Health & Sexuality	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.3 Schicht; 1.4.4 Ethnizität; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Ethnizität // ethnicity; Geschlecht // gender; Nordamerika // North America; Risiko // risk; sexuelles Verhalten // sexual behaviour; Soziale Schicht // social class; Verhütung // contraception
0	0	0	1446	Rajander, Silja; Sophat, Phal	Drama Performances Address Stigma, Discrimination of MSM and HIV/AIDS Prevention		1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 6 Gewalt; 6.2 Art; 6.2.5 Diskriminierung	Diskriminierung // discrimination; Prävention // prevention; schwul // gay; Sexuell übertragbare Infektionen // sexually transmitted infections
0	0	0	1607	Rakow, Aaron; Smith, Daniel; Begle, Angela M.; Ayer, Lynsay	The association of maternal depressive symptoms with child externalizing problems	Journal of Child Sexual Abuse	5 Adressat_innen; 5.1 Kinder; 5.3 Eltern und Familie; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.3 Negative Folgen; 6.4 Resilienz	Aggression // aggression; Anpassung // adaptation; Eltern // parents; Kinder // children; Mentale Gesundheit // mental health; sexueller Kindesmissbrauch // child sexual abuse
1	0	0	891	Ramseyer Winter, Virginia; Brandon-Friedman, Richard A.; Ely, Gretchen E.	Sexual health behaviors and outcomes among current and former foster youth	Children and Youth Services Review	5 Adressat_innen; 5.2 Jugendliche	Jugend // youth; Literaturreview // literature review; Schwangerschaft // pregnancy; sexuelle Gesundheit // sexual health; sexuelles Verhalten // sexual behaviour
0	0	0	1586	Rasmussen, Lucinda A.	Young people who sexually abuse	Journal of Child Sexual Abuse	5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.4 Übergriff	Behandlung // treatment; Forschungsergebnisse // research results; Jugend // youth; jugendliche Täter*innen // adolescent sex offender; Mentale Gesundheit // mental health; sexuelle Gewalt // sexual violence; Theorie // theory
0	0	0	1321	Rasmussen, Mary Louise	Pleasure/Desire, Sexularism, and Sexuality Education		1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.1 Gender; 3 Fokus; 3.1 Sexualpädagogik; 7 Sexualität; 7.2 Selbstbestimmung	Sexuelle Bildung // sexuality education; Vergnügen // pleasure
0	0	0	1245	Rasmussen, Mary Louise	Taking Homophobia's Measure		1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT	Homofeindlichkeit // homophobia
0	0	0	1591	Rasmussen, Lucinda A.; Lev-Wiesel, Rachel; Eisikovits, Zvi	Current perspectives on children and youth who sexually abuse	Journal of Child Sexual Abuse	5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.4 Übergriff	Jugend // youth; jugendliche Täter*innen // adolescent sex offender; Kinder // children; Nordamerika // North America; sexuelle Gewalt // sexual violence
1	0	1	781	Rassenhofer, Miriam; Zimmer, Andreas; Spröber, Nina; Fegert, Jörg M.	Child sexual abuse in the Roman Catholic Church in Germany: Comparison of victim-impact data collected through church-sponsored and government-sponsored programs	Child Abuse & Neglect	1 Sozialer Kontext; 1.4 Identitäten; 1.4.5 Religion; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.5 Disclosure	Aufdeckung // disclosure; Beschwerdemanagement // complaint management; Christentum // christianity; Empowerment // empowerment; Europa // Europe; Evaluation // evaluation; Geistliche // clergy; sexueller Kindesmissbrauch // child sexual abuse
0	0	1	2134	Rawlings, Victoria	Gender Regulation, Violence and Social Hierarchies in School		1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer	Geschlecht // gender; Gewalt // violence; Heteronormativität // heteronormativity; Schule // school
0	1	0	1585	Reed-Gavish, Maya	Cognitive abuse within the incestuous family as a factor in the development of dissociative identity disorder	Journal of Child Sexual Abuse	6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.3 Negative Folgen; 6.4 Resilienz	Anpassung // adaptation; Eltern // parents; Erwachsene // adults; Familie // family; Inzest // incest; Kinder // children; Mentale Gesundheit // mental health; sexueller Kindesmissbrauch // child sexual abuse; Trauma // trauma
1	0	1	1981	Regnerus, Mark; Uecker, Jeremy	Premarital sex in America		1 Sozialer Kontext; 1.2 Diskurse; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.1 Beziehungsgestaltung	Diskurs // discourse; junge Erwachsene // young adults; Liebesbeziehung // romantic relationship; Nordamerika // North America; sexuelles Verhalten // sexual behaviour; USA // USA
0	0	0	1963	Rellini, Alessandra H.; Meston, Cindy M.	Sexual self-schemas, sexual dysfunction, and the sexual responses of women with a history of childhood sexual abuse	Archives of Sexual Behavior	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.3 Negative Folgen; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Betroffene // survivors; Folgen // long-term effects; Frauen // women; Nordamerika // North America; Selbstkonzept // self-concept; sexuelle Erfahrung // sexual experience; sexueller Kindesmissbrauch // child sexual abuse
1	0	1	2075	Retznik, Laura; Wienholz, Sabine; Seidel, Anja; Pantenburg, Birte; Conrad, Ines; Michel, Marion; Riedel-Heller, Steffi G.	Relationship Status Single?	Sexuality and Disability	1 Sozialer Kontext; 1.4 Identitäten; 1.4.6 Behinderungen; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.1 Beziehungsgestaltung; 7.3 Sexuelle Erfahrungen	Behinderung // disability; Deutschland // Germany; erstes Mal // sexual debut; Europa // Europe; Forschungsergebnisse // research results; Geschlecht // gender; junge Erwachsene // young adults; Liebesbeziehung // romantic relationship; Prävalenz // prevalence; quantitative Forschung // quantitative research; Sexualität // sexuality
0	0	0	1721	Reyes, H. Luz McNaughton; Foshee, Vangie A.; Niolon, Phyllis Holditch; Reidy, Dennis E.; Hall, Jeffrey E.	Gender Role Attitudes and Male Adolescent Dating Violence Perpetration: Normative Beliefs as Moderators	Journal of Youth and Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.4 Übergriff; 7 Sexualität; 7.1 Beziehungsgestaltung	Einstellungen // attitudes; Geschlechterrolle // gender role; Gewalt in Beziehungen // dating violence; Jungen // boys; Männlichkeit // masculinity; Nordamerika // North America; Prävention // prevention
1	0	1	2100	Reyes, H. Luz McNaughton; Foshee, Vangie A.; Chen, May S.; Ennett, Susan T.	Patterns of Dating Violence Victimization and Perpetration among Latino Youth	Journal of Youth and Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.4 Ethnizität; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.4 Übergriff; 6.4 Resilienz; 7 Sexualität; 7.1 Beziehungsgestaltung	Ethnizität // ethnicity; Forschungsergebnisse // research results; Gewalt in Beziehungen // dating violence; Jugend // youth; Latin@s // Latinx; Nordamerika // North America; Soziale Schicht // social class; Survey // survey; USA // USA
0	0	0	1919	Rice, Eric; Winetrobe, Hailey; Holloway, Ian W.; Montoya, Jorge; Plant, Aaron; Kordic, Timothy	Cell phone internet access, online sexual solicitation, partner seeking, and sexual risk behavior among adolescents	Archives of Sexual Behavior	1 Sozialer Kontext; 1.3 Medien und Technologie; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.4 Übergriff; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Internet // Internet; Medien // media; Nordamerika // North America; Risiko // risk; Schüler*innen // pupils; sexuelles Verhalten // sexual behaviour
1	0	1	2273	Richards, C.; Barker, M.	The Palgrave Handbook of the Psychology of Sexuality and Gender		1 Sozialer Kontext; 1.2 Diskurse; 3 Fokus; 3.1 Sexualpädagogik; 7 Sexualität	Geschlecht // gender; Handbuch // handbook; Psychotherapie // psychotherapy; Sexualität // sexuality
1	0	1	2274	Richards, Christina; Bouman, Walter Pierre; Barker, Meg-John	Genderqueer and Non-Binary Genders		1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT	Geschlecht // gender; Handbuch // handbook; queer // queer; trans*ident // trans*
0	0	0	1974	Rieger, Gerulf; Savin-Williams, Ritch C.	Gender nonconformity, sexual orientation, and psychological well-being	Archives of Sexual Behavior	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 5 Adressat_innen; 5.2 Jugendliche	Geschlechterrolle // gender role; Geschlechtsidentität // gender identity; Heteronormativität // heteronormativity; Mentale Gesundheit // mental health; Nordamerika // North America; queer // queer; Schüler*innen // pupils
1	0	1	2284	Riggs, Damien W.; Bartholomaeus, Clare	Transgender young people’s narratives of intimacy and sexual health	Sex Education	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche	Forschungsergebnisse // research results; international // international; Intimität // intimacy; Schule // school; Schüler*innen // pupils; Sexualerziehung // sex ed; Sexuelle Bildung // sexuality education; sexuelle Gesundheit // sexual health; trans*ident // trans*
1	0	0	855	Riggs, Angela D.; Rosenthal, Amy R.; Smith-Bonahue, Tina	The impact of a combined cognitive–affective intervention on pre-service teachers’ attitudes, knowledge, and anticipated professional behaviors regarding homosexuality and gay and lesbian issues	Teaching and Teacher Education	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 4 Fachkräfte; 4.1 Pädagogische FK	Ausbildung // qualification; Evaluation // evaluation; Homosexualität // homosexuality; Intervention // intervention; Lehrer*innen // teachers; Nordamerika // North America; Professionalität // professionality
0	0	1	2281	Rimer, Jonah R.	Internet sexual offending from an anthropological perspective	Journal of Sexual Aggression	3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene	Europa // Europe; Forschungsergebnisse // research results; Großbritannien // Great Britain; Missbrauchsdarstellungen // child pornography; qualitative Forschung // qualitative research; qualitative Interviews // qualitative interviews
0	0	1	1190	Rinehart, Jenny K.; Nason, Erica E.; Yeater, Elizabeth A.; Miller, Geoffrey F.	Do Some Students Need Special Protection From Research on Sex and Trauma?	The Journal of Sex Research	2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.5 Hochschule; 6 Gewalt; 6.3 Negative Folgen; 6.4 Resilienz	Folgen // long-term effects; Forschungsethik // research ethics; Nordamerika // North America; Resilienz // resilience; sexuelle Gewalt // sexual violence; Student*innen // college students; Trauma // trauma; USA // USA
0	0	1	1060	Rivers, Ian	Bullying		1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.1 Dynamiken; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.1 Belästigung	Bisexualität // bisexuality; Europa // Europe; Geschlecht // gender; Identität // identity; lesbisch // lesbian; Mobbing // bullying; schwul // gay; Sexualität // sexuality; trans*ident // trans*
0	0	0	1504	Rivers, Ian	Cyberbullying and cyberaggression		1 Sozialer Kontext; 1.3 Medien und Technologie; 1.4 Identitäten; 1.4.1 Gender; 2 Institutioneller Kontext; 2.1 Dynamiken; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.1 Belästigung; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Aggression // aggression; Forschungsergebnisse // research results; Internet // Internet; Medien // media; Mobbing // bullying; sexuelle Erfahrung // sexual experience
0	0	0	1205	Rivers, Ian; Duncan, Neil	Discourses of sexuality and gender considered		1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.1 Belästigung	Geschlecht // gender; Homofeindlichkeit // homophobia; international // international; Intervention // intervention; Lehrer*innen // teachers; Mobbing // bullying; Prävention // prevention; queer // queer; Schule // school; Schüler*innen // pupils; Schulklima // school climate; Sexuelle Orientierung // sexual orientation
1	0	0	880	Roberts, Susan	Doing Research with Imprisoned Adult Male Child Sexual Abusers	Child Abuse Review	6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene; 6.2 Art	Forschungsethik // research ethics; Methodologie // methodology; Täter*in // offender
1	0	1	2193	Roberts, Louise; Long, Sara Jayne; Young, Honor; Hewitt, Gillian; Murphy, Simon; Moore, Graham F.	Sexual health outcomes for young people in state care	Children and Youth Services Review	2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.7 Kinder- und Jugendhilfe; 3 Fokus; 3.1 Sexualpädagogik; 4 Fachkräfte; 4.1 Pädagogische FK; 4.2 Extern; 5 Adressat_innen; 5.2 Jugendliche	Europa // Europe; Forschungsergebnisse // research results; Großbritannien // Great Britain; Kinder- und Jugendhilfe // child welfare system; Pflegefamilie // foster care; qualitative Interviews // qualitative interviews; Schwangerschaft // pregnancy; sexuelle Gesundheit // sexual health; Statistiken // statistics
1	0	0	899	Robertson, Roni Diamant	The invisibility of adolescent sexual development in foster care	Children and Youth Services Review	5 Adressat_innen; 5.2 Jugendliche	Betreuer*innen // caregiver; Kinder- und Jugendhilfe // child welfare system; Sexuell übertragbare Infektionen // sexually transmitted infections; sexuelle Gesundheit // sexual health
1	0	1	1996	Robinson, Kerry H.	Innocence, knowledge and the construction of childhood		1 Sozialer Kontext; 1.2 Diskurse; 5 Adressat_innen; 5.1 Kinder; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Diskurs // discourse; kindliche Sexualität // childhood sexuality; Sexualität // sexuality; Sexuelle Bildung // sexuality education; Unschuld // innocence
