			Laufnummer	Autor, Herausgeber oder Institution	Titel	Zeitschrift/Zeitung	Kategorien	Schlagwörter
0	0	0	1858	McMichael, Celia; Gifford, Sandra	Narratives of sexual health risk and protection amongst young people from refugee backgrounds in Melbourne, Australia	Culture, Health & Sexuality	1 Sozialer Kontext; 1.4 Identitäten; 1.4.3 Schicht; 1.4.4 Ethnizität; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Australien // Australia; Geflohene // refugees; Jugend // youth; Migration; Risiko // risk; Sexuell übertragbare Infektionen // sexually transmitted infections; sexuelle Gesundheit // sexual health; sexuelles Verhalten // sexual behaviour; Soziale Schicht // social class
0	0	0	1859	Eriksson, Elisabet; Lindmark, Gunilla; Axemo, Pia; Haddad, Beverley; Ahlberg, Beth Maina	Ambivalence, silence and gender differences in church leaders' HIV-prevention messages to young people in KwaZulu-Natal, South Africa	Culture, Health & Sexuality	1 Sozialer Kontext; 1.4 Identitäten; 1.4.5 Religion; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.9 Kirche; 4 Fachkräfte; 4.1 Intern; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 8 Forschung; 8.4 Ergebnisse	Einstellungen // attitudes; Prävention // prevention; Religion; Sexuell übertragbare Infektionen // sexually transmitted infections; sexuelle Gesundheit // sexual health
0	0	0	1861	Raine, Tina R.; Gard, Jennifer C.; Boyer, Cherrie B.; Haider, Sadia; Brown, Beth A.; Ramirez Hernandez, F. Antonio; Harper, Cynthia C.	Contraceptive decision-making in sexual relationships	Culture, Health & Sexuality	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.3 Schicht; 1.4.4 Ethnizität; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Ethnizität // ethnicity; Geschlecht // gender; Nordamerika // North America; Risiko // risk; sexuelles Verhalten // sexual behaviour; Soziale Schicht // social class; Verhütung // contraception
0	0	0	1862	Bui, Thanh Cong; Diamond, Pamela M.; Markham, Christine; Ross, Michael W.; Nguyen-Le, Thanh-An; Tran, Ly Hai Thi	Gender relations and sexual communication among female students in the Mekong River Delta of Vietnam	Culture, Health & Sexuality	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.5 Hochschule; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.1 Beziehungsgestaltung; 8 Forschung; 8.4 Ergebnisse	Beziehungsgestaltung // relationships; Frauen // women; Gesundheit // health; Jugend // youth; Kommunikation // communication; Mädchen // girls; sexuelles Verhalten // sexual behaviour; Student*innen // college students
0	0	0	1863	Dahlbäck, Elisabeth; Maimbolwa, Margaret; Yamba, C. Bawa; Kasonka, Lackson; Bergström, Staffan; Ransjö-Arvidson, Anna-Berit	Pregnancy loss	Culture, Health & Sexuality	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.2 Selbstbestimmung; 7.3 Sexuelle Erfahrungen; 8 Forschung; 8.4 Ergebnisse	Frauen // women; Jugend // youth; Mädchen // girls; Schwangerschaft // pregnancy; Schwangerschaftsabbruch // abortion; Verhütung // contraception
0	0	0	1864	Mora, Claudia; Monteiro, Simone	Vulnerability to STIs/HIV	Culture, Health & Sexuality	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.2 LGBT; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Jugend // youth; Lateinamerika // Latin America; lesbisch // lesbian; Risikofaktoren // risk factors; Risikoverhalten // risk behaviour; Sexuell übertragbare Infektionen // sexually transmitted infections; Vulnerabilität // vulnerability
0	0	0	1865	Diarsvitri, Wienta; Utomo, Iwu Dwisetyani; Neeman, Teresa; Oktavian, Antonius	Beyond sexual desire and curiosity	Culture, Health & Sexuality	1 Sozialer Kontext; 1.4 Identitäten; 1.4.4 Ethnizität; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 8 Forschung; 8.4 Ergebnisse	Jugend // youth; Prävention // prevention; Risikoverhalten // risk behaviour; Schule // school; Schüler*innen // pupils; Sexuell übertragbare Infektionen // sexually transmitted infections; sexuelles Verhalten // sexual behaviour; Verhütung // contraception
0	0	0	1866	Fu, Huiyan	The bumpy road to socialise nature	Culture, Health & Sexuality	1 Sozialer Kontext; 1.1 Policies; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.2 Grundschule; 2.2.3 Weiterführende Schule; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität	Asien // Asia; Geschlecht // gender; Jugend // youth; Policies; Schule // school; Sexuelle Bildung // sexuality education
0	0	0	1867	Winskell, Kate; Beres, Laura K.; Hill, Elizabeth; Mbakwem, Benjamin Chigozie; Obyerodhyambo, Oby	Making sense of abstinence	Culture, Health & Sexuality	1 Sozialer Kontext; 1.1 Policies; 1.2 Diskurse; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.2 Selbstbestimmung; 7.3 Sexuelle Erfahrungen	Jugend // youth; Sexuell übertragbare Infektionen // sexually transmitted infections; Sexuelle Abstinenz // abstinence; Sub-Sahara-Afrika // Sub-Saharan Africa
0	0	0	1868	Muhanguzi, Florence Kyoheirwe	Gender and sexual vulnerability of young women in Africa	Culture, Health & Sexuality	1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.1 Gender; 1.4.4 Ethnizität; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.4 Übergriff; 6.3 Negative Folgen; 7 Sexualität; 7.1 Beziehungsgestaltung; 7.2 Selbstbestimmung; 7.3 Sexuelle Erfahrungen	Geschlechterrolle // gender role; Identität // identity; Mädchen // girls; Risikofaktoren // risk factors; Sexualität // sexuality; Sexuelle Bildung // sexuality education; sexuelle Gewalt // sexual violence; Sub-Sahara-Afrika // Sub-Saharan Africa; Tabu // taboo; Trauma; Vulnerabilität // vulnerability
0	0	0	1869	Hampshire, Kate; Porter, Gina; Mashiri, Mac; Maponya, Goodhope; Dube, Sipho	Proposing love on the way to school	Culture, Health & Sexuality	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.4 Übergriff; 7 Sexualität; 7.1 Beziehungsgestaltung; 7.2 Selbstbestimmung	Geschlecht // gender; Jugend // youth; Mädchen // girls; Risiko // risk; Schule // school; Selbstbestimmung // agency; sexuelle Gewalt // sexual violence; sexuelles Verhalten // sexual behaviour; Sub-Sahara-Afrika // Sub-Saharan Africa
0	0	0	1870	Govender, Kaymarlin	The cool, the bad, the ugly, and the powerful	Culture, Health & Sexuality	1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.1 Gender; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.2 Selbstbestimmung	Geschlechterrolle // gender role; Identität // identity; Jungen // boys; Männlichkeit // masculinity; Peers; Schule // school; Selbstkonzept // self-concept; Sub-Sahara-Afrika // Sub-Saharan Africa
0	0	0	1871	Burchardt, Marian	Challenging Pentecostal moralism	Culture, Health & Sexuality	1 Sozialer Kontext; 1.4 Identitäten; 1.4.5 Religion; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 8 Forschung; 8.3 Methodologie	Jugend // youth; Religion; Sexualethik // sexual ethics; sexuelles Verhalten // sexual behaviour
0	0	0	1872	McMillan, Karen; Worth, Heather	The impact of socio-cultural context on young people's condom use	Culture, Health & Sexuality	1 Sozialer Kontext; 1.4 Identitäten; 1.4.3 Schicht; 1.4.4 Ethnizität; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Asien // Asia; Australien // Australia; Jugend // youth; Risiko // risk; Risikofaktoren // risk factors; Risikoverhalten // risk behaviour; Sexuell übertragbare Infektionen // sexually transmitted infections; sexuelles Verhalten // sexual behaviour; Soziale Schicht // social class; soziale Ungleichheit // social inequality; Sozialisation // socialization
0	0	0	1873	Bhana, Deevia; Pattman, Rob	Girls want money, boys want virgins	Culture, Health & Sexuality	1 Sozialer Kontext; 1.4 Identitäten; 1.4.4 Ethnizität; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.1 Beziehungsgestaltung; 8 Forschung; 8.4 Ergebnisse	Jugend // youth; Liebesbeziehung // romantic relationship; Männlichkeit // masculinity; Sexuell übertragbare Infektionen // sexually transmitted infections; soziale Ungleichheit // social inequality
0	0	0	1874	Munoz-Laboy, Miguel; Murray, Laura R.; Wittlin, Natalie; Wilson, Patrick A.; Terto, Veriano; Parker, Richard	Divine targets	Culture, Health & Sexuality	1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.3 Schicht; 1.4.4 Ethnizität; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.8 Offene Kinder- und Jugendarbeit; 2.2.9 Kirche; 3 Fokus; 3.1 Sexualpädagogik; 4 Fachkräfte; 4.1 Intern; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.2 Selbstbestimmung; 7.3 Sexuelle Erfahrungen	Jugend // youth; Lateinamerika // Latin America; Religion; Selbstbestimmung // agency; Sexuell übertragbare Infektionen // sexually transmitted infections; Sexuelle Bildung // sexuality education; sexuelle Gesundheit // sexual health; Soziale Schicht // social class; Vulnerabilität // vulnerability
0	0	0	1875	Alleyne, Binta; Coleman-Cowger, Victoria H.; Crown, Laurel; Gibbons, Maya A.; Vines, Linda Nicole	The effects of dating violence, substance use and risky sexual behavior among a diverse sample of Illinois youth	Journal of Adolescence	3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.4 Übergriff; 7 Sexualität; 7.1 Beziehungsgestaltung; 8 Forschung; 8.4 Ergebnisse	Drogenkonsum // substance consumption; Gewalt in Beziehungen // dating violence; Jugend // youth; Risikoverhalten // risk behaviour; sexuelles Verhalten // sexual behaviour
0	0	0	1876	Meek, Rosie	The possible selves of young fathers in prison	Journal of Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.3 Schicht; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.10 Justizvollzugsanstalt; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.1 Beziehungsgestaltung	Eltern // parents; Jugend // youth; Selbstkonzept // self-concept; Soziale Schicht // social class; Strafrecht // criminal justice
0	0	0	1877	Williams, Lela Rankin; Hickle, Kristine E.	"He cheated on me, I cheated on him back"	Journal of Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.4 Ethnizität; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.1 Beziehungsgestaltung	Ethnizität // ethnicity; Jugend // youth; Latinx; Liebesbeziehung // romantic relationship; Nordamerika // North America
0	0	0	1878	Ali, Mir M.; Dwyer, Debra S.	Estimating peer effects in sexual behavior among adolescents	Journal of Adolescence	3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.1 Beziehungsgestaltung; 7.3 Sexuelle Erfahrungen; 8 Forschung; 8.4 Ergebnisse	Jugend // youth; Peers; sexuelles Verhalten // sexual behaviour
0	0	0	1879	Stevens-Watkins, Danelle; Brown-Wright, Lynda; Tyler, Kenneth	Brief report	Journal of Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.4 Ethnizität; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Ethnizität // ethnicity; Mentale Gesundheit // mental health; Nordamerika // North America; Rassismus // racism; Risiko // risk; schwarz // black; sexuelles Verhalten // sexual behaviour
0	0	0	1881	Patrick, Megan E.; Maggs, Jennifer L.	Profiles of motivations for alcohol use and sexual behavior among first-year university students	Journal of Adolescence	2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.5 Hochschule; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Drogenkonsum // substance consumption; Einstellungen // attitudes; Nordamerika // North America; sexuelles Verhalten // sexual behaviour; Student*innen // college students
0	0	0	1882	Wong, Carolyn F.; Kipke, Michele D.; Weiss, George; McDavitt, Bryce	The impact of recent stressful experiences on HIV-risk related behaviors	Journal of Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.2 LGBT; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Drogenkonsum // substance consumption; Ethnizität // ethnicity; Homosexualität // homosexuality; Nordamerika // North America; Risiko // risk; Risikofaktoren // risk factors; Risikoverhalten // risk behaviour; Sexuell übertragbare Infektionen // sexually transmitted infections; sexuelle Minderheit // sexual minority; soziale Ungleichheit // social inequality
0	0	0	1883	Sommer, Marni	Where the education system and women's bodies collide	Journal of Adolescence	1 Sozialer Kontext; 1.1 Policies; 1.4 Identitäten; 1.4.1 Gender; 5 Adressat_innen; 5.2 Jugendliche	Geschlechterrolle // gender role; Mädchen // girls; Policies; Sub-Sahara-Afrika // Sub-Saharan Africa
0	0	0	1885	Pradhan, Manas Ranjan; Ram, Usha	Perceived gender role that shape youth sexual behaviour	Journal of Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.3 Schicht; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Asien // Asia; Geschlechtsidentität // gender identity; Jugend // youth; sexuelles Verhalten // sexual behaviour; Soziale Schicht // social class
0	0	0	1886	Wargo Aikins, Julie; Simon, Valerie A.; Prinstein, Mitchell J.	Romantic partner selection and socialization of young adolescents' substance use and behavior problems	Journal of Adolescence	5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.1 Beziehungsgestaltung; 7.3 Sexuelle Erfahrungen	Drogenkonsum // substance consumption; Jugend // youth; Liebesbeziehung // romantic relationship; Nordamerika // North America
0	0	0	1887	Thrane, Lisa E.; Chen, Xiaojin	Impact of running away on girls' pregnancy	Journal of Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.3 Schicht; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.4 Übergriff; 6.3 Negative Folgen; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Mädchen // girls; Nordamerika // North America; obdachlos // homeless; Risiko // risk; Risikofaktoren // risk factors; Risikoverhalten // risk behaviour; Schwangerschaft // pregnancy; Soziale Schicht // social class
0	0	0	1888	Collier, Kate L.; Bos, Henny M. W.; Sandfort, Theo G. M.	Intergroup contact, attitudes toward homosexuality, and the role of acceptance of gender non-conformity in young adolescents	Journal of Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 8 Forschung; 8.4 Ergebnisse	Homosexualität // homosexuality; Jugend // youth; Peers; Sozialisation // socialization
0	0	0	1889	Martin-Storey, Alexa; Crosnoe, Robert	Sexual minority status, peer harassment, and adolescent depression	Journal of Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.5 Diskriminierung; 6.3 Negative Folgen	Diskriminierung // discrimination; Jugend // youth; Mentale Gesundheit // mental health; Mobbing // bullying; Nordamerika // North America; sexuelle Minderheit // sexual minority; Stigmatisierung // stigma
0	0	0	1890	Looze, Margaretha de; Harakeh, Zeena; van Dorsselaer, Saskia A. F. M.; Raaijmakers, Quinten A. W.; Vollebergh, Wilma A. M.; ter Bogt, Tom F. M.	Explaining educational differences in adolescent substance use and early sexual debut	Journal of Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.3 Schicht; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Drogenkonsum // substance consumption; Eltern // parents; erstes Mal // sexual debut; Europa // Europe; Jugend // youth; Risiko // risk; Risikofaktoren // risk factors; Risikoverhalten // risk behaviour; sexuelles Verhalten // sexual behaviour; Soziale Schicht // social class; Sozialisation // socialization
0	0	0	1891	Crichton, Joanna; Ibisomi, Latifat; Gyimah, Stephen Obeng	Mother-daughter communication about sexual maturation, abstinence and unintended pregnancy	Journal of Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 5.3 Eltern und Familie; 7 Sexualität; 7.3 Sexuelle Erfahrungen; 8 Forschung; 8.4 Ergebnisse	Eltern // parents; Jugend // youth; Kommunikation // communication; Schwangerschaft // pregnancy; Sexuelle Abstinenz // abstinence; Sexuelle Bildung // sexuality education; sexuelle Gesundheit // sexual health; sexuelles Verhalten // sexual behaviour; Sub-Sahara-Afrika // Sub-Saharan Africa
0	0	0	1892	Swenson, Rebecca R.; Houck, Christopher D.; Barker, David; Zeanah, Paula D.; Brown, Larry K.	Prospective analysis of the transition to sexual experience and changes in sexual self-esteem among adolescents attending therapeutic schools	Journal of Adolescence	5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Jugend // youth; Mentale Gesundheit // mental health; Nordamerika // North America; Risiko // risk; sexuelles Verhalten // sexual behaviour; Vergewaltigung // rape
0	0	0	1893	Ávila, Marisa; Cabral, Joana; Matos, Paula Mena	Identity in university students	Journal of Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.5 Hochschule; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 5.3 Eltern und Familie; 7 Sexualität; 8 Forschung; 8.2 Theorie	Jugend // youth
0	0	0	1894	Toomey, Russell B.; McGuire, Jenifer K.; Russell, Stephen T.	Heteronormativity, school climates, and perceived safety for gender nonconforming peers	Journal of Adolescence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.5 Diskriminierung	Heteronormativität // heteronormativity; Jugend // youth; Nordamerika // North America; Schulklima // school climate; sexuelle Minderheit // sexual minority; trans*ident // trans*
0	0	0	1895	Carlson, Wendy; Rose, Amanda J.	Brief report	Journal of Adolescence	5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.1 Beziehungsgestaltung; 8 Forschung; 8.3 Methodologie; 8.4 Ergebnisse	Beziehungsgestaltung // relationships; Heterosexualität // heterosexuality; Jugend // youth; sexuelles Verhalten // sexual behaviour
