			Autor, Herausgeber oder Institution	Jahr ermittelt	Dokumententyp	Zeitschrift/Zeitung	Titel	Kategorien	Schlagwörter	Laufnummer
0	0	0	Killoren, Sarah E.; Zeiders, Katharine H.; Updegraff, Kimberly A.; Umaña-Taylor, Adriana J.	2016	Zeitschriftenaufsatz	Journal of Youth and Adolescence	The Sociocultural Context of Mexican-Origin Pregnant Adolescents' Attitudes Toward Teen Pregnancy and Links to Future Outcomes	1 Sozialer Kontext; 1.4 Identitäten; 1.4.4 Ethnizität; 5 Adressat_innen; 5.2 Jugendliche; 8 Forschung; 8.4 Ergebnisse	Ethnizität // ethnicity; Jugendliche und junge Erwachsene; Schwangerschaft // pregnancy	1714
0	0	0	La Roi, Chaïm; Kretschmer, Tina; Dijkstra, Jan Kornelis; Veenstra, René; Oldehinkel, Albertine J.	2016	Zeitschriftenaufsatz	Journal of Youth and Adolescence	Disparities in Depressive Symptoms Between Heterosexual and Lesbian, Gay, and Bisexual Youth in a Dutch Cohort: The TRAILS Study	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 8 Forschung; 8.4 Ergebnisse	Bisexualität // bisexuality; Eltern; Jugendliche und junge Erwachsene; lesbisch // lesbian; Peers; Pubertät // Puberty; schwul // gay; sexuelle Minderheit // sexual minority	1719
0	0	0	Lainpelto, Katrin; Isaksson, Johan; Lindblad, Frank	2016	Zeitschriftenaufsatz	Journal of Child Sexual Abuse	Does Information About Neuropsychiatric Diagnoses Influence Evaluation of Child Sexual Abuse Allegations?	1 Sozialer Kontext; 1.1 Policies; 1.2 Diskurse; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 8 Forschung; 8.4 Ergebnisse	Criminal Law; Disclosure; Erwachsene; Female; Humans; Kinder; Male; Narration // narrative; Psychische Gesundheit; sexueller Kindesmissbrauch; Young Adult	1561
1	0	0	Lamb, Sharon; Farmer, Kaelin M.; Kosterina, Elena; Lambe Sariñana, Susan; Plocha, Aleksandra; Randazzo, Renee	2016	Zeitschriftenaufsatz	Gender and Education	What's sexy?	1 Sozialer Kontext; 1.2 Diskurse; 1.3 Medien und Technologie; 1.4 Identitäten; 1.4.1 Gender; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.2 Selbstbestimmung; 8 Forschung; 8.3 Methodologie	Mädchen // girls; Medien // media; Sexuelle Bildung // sexuality education	820
0	0	0	Larremore, April	2016	Buch (Monographie)		Disrupting gendered pedagogies in the early childhood classroom	1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.1 Gender; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.1 Kindergarten; 2.2.2 Grundschule; 2.2.3 Schule; 3 Fokus; 3.1 Sexualpädagogik; 4 Fachkräfte; 4.1 Intern; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art; 6.2.5 Diskriminierung; 7 Sexualität; 7.2 Selbstbestimmung	Geschlecht // gender; Grundschule // elementary school; Lehrer*innen // Teachers; Männlichkeit // masculinity; queer; Schule // school; Schüler*innen // pupils; Schulklima // school climate; Weiblichkeit // femininity	800
1	0	0	Malins, Pamela	2016	Zeitschriftenaufsatz	Teaching and Teacher Education	How inclusive is “inclusive education” in the Ontario elementary classroom?	1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.3 Schule; 4 Fachkräfte; 4.1 Intern; 5 Adressat_innen; 5.1 Kinder	Curriculum; Geschlecht // gender; Inklusion // inclusion; Pädagogik // pedagogy; queer	851
0	0	1	Malmström, Maria Frederika	2016	Beitrag in …		The Continuous Making of Pure Womanhood among Muslim Women in Cairo	1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.1 Gender; 1.4.4 Ethnizität; 1.4.5 Religion; 7 Sexualität; 7.2 Selbstbestimmung	Diskurs // discourse; Genitalbeschneidung // Genital cutting; Geschlecht // gender; Geschlechterrolle // gender role; Geschlechtsidentität // gender identity; Gesellschaft // society; Interkulturell // intercultural; Islam; Weiblichkeit // femininity	1464
1	0	0	Martin-Storey, Alexa; Fromme, Kim	2016	Zeitschriftenaufsatz	Journal of Adolescence	Trajectories of dating violence	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.2 LGBT; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.4 Übergriff	Dating; Gewalt in Beziehngen // dating violence; Jugendliche und junge Erwachsene; sexuelle Gewalt // sexual violence; Student*innen // college students	983
1	0	0	McCann, Edward; Lee, Regina; Brown, Michael	2016	Zeitschriftenaufsatz	Research in Developmental Disabilities	The experiences and support needs of people with intellectual disabilities who identify as LGBT: A review of the literature	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 1.4.6 Behinderungen; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Behinderung // disability; queer	1135
1	0	0	McDaniels, Brad; Fleming, Allison	2016	Zeitschriftenaufsatz	Sexuality and Disability	Sexuality Education and Intellectual Disability	1 Sozialer Kontext; 1.4 Identitäten; 1.4.6 Behinderungen; 3 Fokus; 3.1 Sexualpädagogik; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch	Behinderung // disability; Sexuelle Bildung // sexuality education; Sexueller Missbrauch // sexual abuse	1138
1	0	0	McKee, Alan	2016	Zeitschriftenaufsatz	Sex Education: Sexuality, Society and Learning	Learning from commercial entertainment producers in order to create entertainment sex education	1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.1 Sexualpädagogik	Sexuelle Bildung // sexuality education	1345
1	0	0	Miller, S. A.	2016	Zeitschriftenaufsatz	Gender & Society	""How You Bully a Girl""	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.2 LGBT; 1.4.4 Ethnizität; 2 Institutioneller Kontext; 2.1 Dynamiken; 2.2 Einrichtungstypen; 2.2.3 Schule; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.1 Belästigung; 7 Sexualität; 7.2 Selbstbestimmung; 7.3 Sexuelle Erfahrungen	Geschlecht // gender; Homofeindlichkeit // homophobia; Mobbing // bullying; Slut-shaming // slut-shaming	834
1	0	0	Muehlenhard, Charlene L.; Humphreys, Terry P.; Jozkowski, Kristen N.; Peterson, Zoë D.	2016	Zeitschriftenaufsatz	The Journal of Sex Research	The Complexities of Sexual Consent Among College Students	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.5 Universität; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.4 Übergriff; 7 Sexualität; 7.1 Beziehungsgestaltung; 7.2 Selbstbestimmung; 7.3 Sexuelle Erfahrungen; 8 Forschung; 8.3 Methodologie; 8.5 Forschungslücken	Konsens // consent; Student*innen // college students; Universität // college university	734
1	0	0	Neary, Aoife; Gray, Breda; O'Sullivan, Mary	2016	Zeitschriftenaufsatz	Gender and Education	A queer politics of emotion	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 2 Institutioneller Kontext; 2.2.3 Schule	Gefühle // emotions; Lehrer*innen // Teachers; queer; Schule // school	822
0	0	0	Oliver, Kelly	2016	Buch (Monographie)		Hunting Girls	1 Sozialer Kontext; 1.2 Diskurse; 1.3 Medien und Technologie; 1.4 Identitäten; 1.4.1 Gender; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.5 Universität; 6 Gewalt; 6.2 Art; 6.2.1 Belästigung; 6.2.3 Vergewaltigung; 6.2.4 Übergriff	Geschlecht // gender; Popkultur // popular culture; Rape Culture; sexuelle Gewalt // sexual violence; Weiblichkeit // femininity	1057
1	1	0	Ozyegin, Gul	2016	Buch (Sammelwerk)		Gender and sexuality in Muslim cultures	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.4 Ethnizität; 1.4.5 Religion	Ethnizität // ethnicity; Geschlecht // gender; Islam; Jugendliche und junge Erwachsene; Männlichkeit // masculinity; Religion; Sexualität // sexuality; Weiblichkeit // femininity	1339
1	0	0	Parkhill, Michele R.; Pickett, Scott M.	2016	Zeitschriftenaufsatz	Journal of Child Sexual Abuse	Difficulties in Emotion Regulation as a Mediator of the Relationship Between Child Sexual Abuse Victimization and Sexual Aggression Perpetration in Male College Students	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.5 Universität; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.2.4 Übergriff; 6.3 Negative Folgen	Aggression; Gefühle // emotions; sexueller Kindesmissbrauch; Student*innen // college students; Täter*in // offender	1090
1	0	0	Pebdani, Roxanna N.	2016	Zeitschriftenaufsatz	Sexuality and Disability	Attitudes of Group Home Employees Towards the Sexuality of Individuals with Intellectual Disabilities	1 Sozialer Kontext; 1.4 Identitäten; 1.4.6 Behinderungen; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.7 Heim(gruppen); 4 Fachkräfte; 4.1 Intern; 7 Sexualität; 7.2 Selbstbestimmung	Behinderung // disability; Betreuer*innen // caregiver; Heim // residential care; Sexualität // sexuality	1136
1	0	0	Sabina, Chiara; Cuevas, Carlos A.; Cotignola-Pickens, Heather M.	2016	Zeitschriftenaufsatz	Journal of Adolescence	Longitudinal dating violence victimization among Latino teens: Rates, risk factors, and cultural influences	1 Sozialer Kontext; 1.4 Identitäten; 1.4.4 Ethnizität; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.4 Übergriff; 7 Sexualität; 7.1 Beziehungsgestaltung	Ethnizität // ethnicity; Gewalt in Beziehngen // dating violence; Jugendliche und junge Erwachsene; Latinx	985
1	0	0	Sevcikova, Anna	2016	Zeitschriftenaufsatz	Journal of Adolescence	Girls' and boys' experience with teen sexting in early and late adolescence	1 Sozialer Kontext; 1.3 Medien und Technologie; 5 Adressat_innen; 5.2 Jugendliche	Internet; Risikoverhalten // risk behavior; Sexting // sexting; Sexuelle Entwicklung // sexual development	981
1	0	0	Shannon, Barrie	2016	Zeitschriftenaufsatz	Sex Education: Sexuality, Society and Learning	Comprehensive for who?	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 3 Fokus; 3.1 Sexualpädagogik	queer; Sexuelle Bildung // sexuality education	1049
1	0	1	Shelton, Stephanie Anne; Barnes, Meghan E.	2016	Zeitschriftenaufsatz	Teaching and Teacher Education	“Racism just isn't an issue anymore”	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 1.4.4 Ethnizität; 4 Fachkräfte; 4.1 Intern; 6 Gewalt; 6.2 Art; 6.2.5 Diskriminierung	Ethnizität // ethnicity; Intersektionalität // intersectionality; Lehrer*innen // Teachers; queer; Rassismus // racism	850
1	0	1	Tomaszewska, Paulina; Krahé, Barbara	2016	Zeitschriftenaufsatz	Journal of Sexual Aggression	Attitudes towards sexual coercion by Polish high school students	1 Sozialer Kontext; 1.4 Identitäten; 1.4.5 Religion; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.2 Selbstbestimmung	Einstellungen // attitudes; Jugendliche und junge Erwachsene; Pornografie // pornography; Religion; sexuelle Gewalt // sexual violence; sexuelle Skripte // sexual scripts	1362
1	0	1	Whittier, Nancy	2016	Zeitschriftenaufsatz	Gender & Society	Where Are the Children?	1 Sozialer Kontext; 1.2 Diskurse; 1.4 Identitäten; 1.4.1 Gender; 1.4.3 Schicht; 1.4.4 Ethnizität; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 8 Forschung; 8.2 Theorie	Feminismus // feminism; Geschlecht // gender; sexueller Kindesmissbrauch	833
1	0	0	Wienholz, Sabine; Seidel, Anja; Michel, Marion; Haeussler-Sczepan, Monika; Riedel-Heller, Steffi Gerlinde	2016	Zeitschriftenaufsatz	Sexuality and Disability	Sexual Experiences of Adolescents With and Without Disabilities	1 Sozialer Kontext; 1.4 Identitäten; 1.4.6 Behinderungen; 3 Fokus; 3.1 Sexualpädagogik; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Behinderung // disability; Beziehungsgestaltung // relationships; Jugendliche und junge Erwachsene; Sexualität // sexuality	1137
0	0	0	Alix, Stephanie; Cossette, Louise; Hebert, Martine; Cyr, Mireille; Frappier, Jean-Yves	2017	Zeitschriftenaufsatz	Journal of Child Sexual Abuse	Posttraumatic Stress Disorder and Suicidal Ideation Among Sexually Abused Adolescent Girls	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.3 Negative Folgen	Mädchen // girls; PTBS // PTSD; Selbstmord // suicide; sexueller Kindesmissbrauch; Shame	1554
1	0	0	Boustani, Maya M.; Frazier, Stacy L.; Lesperance, Nephtalie	2017	Zeitschriftenaufsatz	Children and Youth Services Review	Sexual health programming for vulnerable youth	1 Sozialer Kontext; 1.4 Identitäten; 1.4.3 Schicht; 2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.7 Heim(gruppen); 3 Fokus; 3.1 Sexualpädagogik; 3.2 Gewaltprävention; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität	Heim // residential care; Jugendliche und junge Erwachsene; Kinder- und Jugendhilfesystem // child welfare system; Prävention // prevention; Risikoverhalten // risk behavior; Schwangerschaft // pregnancy; Sexualerziehung // sex ed; Sexuell übertragbare Infektionen // sexually transmitted infections; sexuelle Gesundheit // sexual health; sexuelles Risiko // sexual risk; sexuelles Verhalten // sexual behaviour; soziale Ungleichheit und/oder Gerechtigkeit // social inequality and/or justice; Vulnerabilität // vulnerability	1353
0	0	0	Crandall, AliceAnn; Magnusson, Brianna M.; Novilla, M. Lelinneth B.; Novilla, Lynneth Kirsten B.; Dyer, W. Justin	2017	Zeitschriftenaufsatz	Journal of Youth and Adolescence	Family Financial Stress and Adolescent Sexual Risk-Taking: The Role of Self-Regulation	1 Sozialer Kontext; 1.4 Identitäten; 1.4.3 Schicht; 3 Fokus; 3.2 Gewaltprävention; 5 Adressat_innen; 5.2 Jugendliche; 5.3 Eltern; 7 Sexualität; 8 Forschung; 8.4 Ergebnisse	Familie // family; Jugendliche und junge Erwachsene; Risikoverhalten // risk behavior; sexuelles Verhalten // sexual behaviour	1711
0	0	0	DeHart, Dana; Dwyer, Gregg; Seto, Michael C.; Moran, Robert; Letourneau, Elizabeth; Schwarz-Watts, Donna	2017	Zeitschriftenaufsatz	Journal of Sexual Aggression	Internet sexual solicitation of children	1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Gewaltprävention; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene; 6.2 Art; 6.2.2 Missbrauch; 8 Forschung; 8.3 Methodologie; 8.5 Forschungslücken	Internet; Täter*in // offender	259
1	0	0	Espinosa-Hernandez, Graciela; Vasilenko, Sara A.; McPherson, Jenna L.; Gutierrez, Estefania; Rodriguez, Andrea	2017	Zeitschriftenaufsatz	Journal of Adolescence	Brief report	1 Sozialer Kontext; 1.4 Identitäten; 1.4.4 Ethnizität; 5 Adressat_innen; 5.2 Jugendliche; 7 Sexualität	Jugendliche und junge Erwachsene; Latinx; Sexualität // sexuality	1356
1	0	0	Franklin, Anita; Smeaton, Emilie	2017	Zeitschriftenaufsatz	Children and Youth Services Review	Recognising and responding to young people with learning disabilities who experience, or are at risk of, child sexual exploitation in the UK	1 Sozialer Kontext; 1.4 Identitäten; 1.4.6 Behinderungen; 3 Fokus; 3.2 Gewaltprävention; 4 Fachkräfte; 4.1 Intern; 5 Adressat_innen; 5.1 Kinder; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch	Behinderung // disability; Jugendliche und junge Erwachsene; Kinder; Prävention // prevention; Risikofaktoren // risk factors; Schutz // protection; sexueller Kindesmissbrauch; Sexueller Missbrauch // sexual abuse	1354
1	0	0	Goldbach, Jeremy T.; Gibbs, Jeremy J.	2017	Zeitschriftenaufsatz	Journal of Adolescence	A developmentally informed adaptation of minority stress for sexual minority adolescents	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.5 Diskriminierung; 6.3 Negative Folgen; 6.4 Resilienz; 8 Forschung; 8.4 Ergebnisse	Jugendliche und junge Erwachsene; queer	1355
0	0	0	Harper, Craig A.; Bartels, Ross M.	2017	Zeitschriftenaufsatz	Journal of Sexual Aggression	The influence of implicit theories and offender characteristics on judgements of sexual offenders	1 Sozialer Kontext; 1.2 Diskurse; 6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene; 8 Forschung; 8.3 Methodologie; 8.4 Ergebnisse	Einstellungen // attitudes; Täter*in // offender	251
0	0	0	Harris, Taylor; Rice, Eric; Rhoades, Harmony; Winetrobe, Hailey; Wenzel, Suzanne	2017	Zeitschriftenaufsatz	Journal of Child Sexual Abuse	Gender Differences in the Path From Sexual Victimization to HIV Risk Behavior Among Homeless Youth	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.3 Schicht; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.4 Übergriff; 6.3 Negative Folgen	HIV; obdachlos // homeless; Revictimisierung // revictimization; sexuelles Risiko // sexual risk	1556
0	1	0	Hatchard, Christine J.; Goodwin, Jamie L.; Siddall, Eryn; Muniz, Lauren	2017	Zeitschriftenaufsatz	Journal of Child Sexual Abuse	Perceptions of Abusive Parenting Behaviors	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 3 Fokus; 3.2 Gewaltprävention; 5 Adressat_innen; 5.3 Eltern; 6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene; 6.2 Art; 6.2.2 Missbrauch	Eltern; sexueller Kindesmissbrauch; Täter*in // offender	1550
1	0	0	Katz-Wise, Sabra L.; Rosario, Margaret; Calzo, Jerel P.; Scherer, Emily A.; Sarda, Vishnudas; Austin, S. Bryn	2017	Zeitschriftenaufsatz	The Journal of Sex Research	Endorsement and Timing of Sexual Orientation Developmental Milestones Among Sexual Minority Young Adults in the Growing Up Today Study	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 5 Adressat_innen; 5.2 Jugendliche	Jugendliche und junge Erwachsene; queer; Sexuelle Entwicklung // sexual development; Sexuelle Orientierung // sexual orientation	1189
0	0	0	Kemshall, Hazel; Moulden, Heather M.	2017	Zeitschriftenaufsatz	Journal of Sexual Aggression	Communicating about child sexual abuse with the public	1 Sozialer Kontext; 1.2 Diskurse; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch	Diskurs // discourse; sexueller Kindesmissbrauch	250
0	0	0	Kettleborough, Danielle G.; Merdian, Hannah L.	2017	Zeitschriftenaufsatz	Journal of Sexual Aggression	Gateway to offending behaviour	1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Gewaltprävention; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene	Internet; Kinder; Pornografie // pornography; sexuelle Ausbeutung // sexual exploitation; Täter*in // offender	257
0	0	0	Kuhle, L. F.; Schlinzig, E.; Kaiser, G.; Amelung, T.; Konrad, A.; Röhle, R.; Beier, K. M.	2017	Zeitschriftenaufsatz	Journal of Sexual Aggression	The association of sexual preference and dynamic risk factors with undetected child pornography offending	1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Gewaltprävention; 6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene; 8 Forschung; 8.4 Ergebnisse	Pornografie // pornography; Risiko // risk; sexueller Kindesmissbrauch; Täter*in // offender	256
1	0	0	Oosten, Johanna M. F. van; Vandenbosch, Laura	2017	Zeitschriftenaufsatz	Journal of Adolescence	Sexy online self-presentation on social network sites and the willingness to engage in sexting: A comparison of gender and age	1 Sozialer Kontext; 1.3 Medien und Technologie; 5 Adressat_innen; 5.2 Jugendliche	Internet; Jugendliche und junge Erwachsene; Medien // media; Sexting // sexting	1357
